PassengerId,Survived,Sex,Pclass,Name,Age,Titre,Last_name,First_name,SibSp,Parch,Fare,group,Deck,Cabin,Embarked
861,0,male,2,"Moraweck, Dr. Ernest",54.0,Dr,Moraweck,Ernest,0,0,14.0,0,G,,S
862,1,male,2,"Navratil, Master. Michel M",3.0,Master,Navratil,Michel M,1,1,26.0,2,F,F2,S
863,1,male,2,"Navratil, Master. Edmond Roger",2.0,Master,Navratil,Edmond Roger,1,1,26.0,2,F,F2,S
864,1,male,2,"Becker, Master. Richard F",1.0,Master,Becker,Richard F,2,1,39.0,3,F,F4,S
865,1,male,2,"Caldwell, Master. Alden Gates",0.83,Master,Caldwell,Alden Gates,0,2,29.0,2,G,,S
866,1,male,2,"Hamalainen, Master. Viljo",0.67,Master,Hamalainen,Viljo,1,1,14.5,2,G,,S
867,1,male,2,"Richards, Master. William Rowe",3.0,Master,Richards,William Rowe,1,1,18.75,2,G,,S
868,1,male,2,"Richards, Master. George Sibley",0.83,Master,Richards,George Sibley,1,1,18.75,2,G,,S
869,1,male,2,"Mallet, Master. Andre",1.0,Master,Mallet,Andre,0,2,37.0042,2,G,,C
870,1,male,2,"Davies, Master. John Morgan Jr",8.0,Master,Davies,John Morgan Jr,1,1,36.75,2,B,,S
871,0,female,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",24.0,Miss,Yrois,"Henriette (""Mrs Harbeck"")",0,0,13.0,0,G,,S
872,0,female,2,"Funk, Miss. Annie Clemmer",38.0,Miss,Funk,Annie Clemmer,0,0,13.0,0,G,,S
873,1,female,1,"Leader, Dr. Alice (Farnham)",49.0,Dr,Leader,Alice (Farnham),0,0,25.9292,0,D,D17,S
874,0,female,1,"Isham, Miss. Ann Elizabeth",50.0,Miss,Isham,Ann Elizabeth,0,0,28.7125,0,C,C49,C
875,0,female,1,"Allison, Miss. Helen Loraine",2.0,Miss,Allison,Helen Loraine,1,2,151.55,3,C,C22 C26,S
876,0,male,1,"Minahan, Dr. William Edward",44.0,Dr,Minahan,William Edward,2,0,90.0,2,C,C78,Q
877,0,male,1,"Brewe, Dr. Arthur Jackson",44.0,Dr,Brewe,Arthur Jackson,0,0,39.6,0,G,,C
878,0,male,1,"Butt, Major. Archibald Willingham",45.0,Major,Butt,Archibald Willingham,0,0,26.55,0,B,B38,S
879,0,male,1,"Weir, Col. John",60.0,Col,Weir,John,0,0,26.55,0,C,,S
880,1,female,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,the Countess,Rothes,of (Lucy Noel Martha Dyer-Edwards),0,0,86.5,0,B,B77,S
881,0,male,1,"Reuchlin, Jonkheer. John George",38.0,Jonkheer,Reuchlin,John George,0,0,0.0,0,B,,S
882,0,female,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",25.0,Mrs,Allison,Hudson J C (Bessie Waldo Daniels),1,2,151.55,3,C,C22 C26,S
883,1,male,1,"Peuchen, Major. Arthur Godfrey",52.0,Major,Peuchen,Arthur Godfrey,0,0,30.5,0,C,C104,S
884,1,male,1,"Allison, Master. Hudson Trevor",0.92,Master,Allison,Hudson Trevor,1,2,151.55,3,C,C22 C26,S
885,1,male,1,"Carter, Master. William Thornton II",11.0,Master,Carter,William Thornton II,1,2,120.0,3,B,B96 B98,S
886,1,male,1,"Dodge, Master. Washington",4.0,Master,Dodge,Washington,0,2,81.8583,2,A,A34,S
887,1,male,1,"Frauenthal, Dr. Henry William",50.0,Dr,Frauenthal,Henry William,2,0,133.65,2,B,,S
888,1,male,1,"Stahelin-Maeglin, Dr. Max",32.0,Dr,Stahelin-Maeglin,Max,0,0,30.5,0,B,B50,C
889,1,male,1,"Simonius-Blumer, Col. Oberst Alfons",56.0,Col,Simonius-Blumer,Oberst Alfons,0,0,35.5,0,A,A26,C
890,0,male,1,"Crosby, Capt. Edward Gifford",70.0,Capt,Crosby,Edward Gifford,1,1,71.0,2,B,B22,S
